Age,LDTAcc,RT,AttentionCheck,AgeOfMachine,TrialN,ProbeType,ProbePosition,SubjectFreq,SubjectLength,Browser,ProbeFrequency,ProbeCosine,ProbeWord,HasCheck,StimType,StimID,ReadingTime,Condition,OS,fullSentence,Participant
32,1,1411.8,0,4,14,NONCE,AFTER-VP,2.761427779,7,Chrome,NA,NA,GENCE,0,experimental,34,2234.2,NONCE-AFTER-VP,Win32,"Given the change in the law, every caterer certainly should have amended the wording, claims The Times.",99
32,1,3462.7,0,4,15,REL,AFTER-VP,4.189108375,6,Chrome,5.35321928,0.284884024,FIELD,0,experimental,32,2517,REL-AFTER-VP,Win32,"Given the change in the law, every farmer definitely should have condemned the behaviour, claims The Sun.",99
32,1,1616.4,0,4,16,NONCE,AFTER-VP,3.681799882,10,Chrome,NA,NA,GNISP,0,experimental,46,1916.1,NONCE-AFTER-VP,Win32,"Given the change in the law, every footballer definitely should have told the truth, mentions The Times.",99
32,1,1446.9,1,4,19,UNREL,AFTER-VP,4.064504628,7,Chrome,4.254807488,0.128075313,ALIEN,1,experimental,27,2300.7,UNREL-AFTER-VP,Win32,"Given the change in the law, every cleaner clearly should have discarded the item, claims The BBC.",99
32,1,1928.5,0,4,22,NONCE,AFTER-VP,3.571960851,11,Chrome,NA,NA,SWILK,0,experimental,28,2367.1000000000004,NONCE-AFTER-VP,Win32,"Given the change in the law, every broadcaster definitely should have rectified the situation, claims The Times.",99
32,1,1544.7,0,4,27,REL,AFTER-V,3.563555912,8,Chrome,4.884322105,0.704060439,TRAIN,0,experimental,59,1217.1000000000001,REL-AFTER-V,Win32,"Given the change in the law, every commuter definitely should have reported the matter, says The Independent.",99
32,1,2046.1000000000001,1,4,28,REL,AFTER-V,2.794650654,7,Chrome,3.193575913,0.504048878,LORRY,1,experimental,23,1433.8,REL-AFTER-V,Win32,"Given the change in the law, every trucker obviously should have notified the firm, suggests The Independent.",99
32,1,1687.6,0,4,30,UNREL,AFTER-VP,3.784228166,8,Chrome,4.091225612,0.144013775,PEARL,0,experimental,39,1984,UNREL-AFTER-VP,Win32,"Given the change in the law, every mechanic certainly should have destroyed the data, mentions The BBC.",99
32,1,1680.8000000000002,0,4,31,UNREL,AFTER-V,2.954817735,7,Chrome,4.227867511,0.200530544,MERCY,0,experimental,54,1484,UNREL-AFTER-V,Win32,"Given the change in the law, every postman obviously should have consulted the website, says The Guardian.",99
32,1,1331,0,4,32,UNREL,AFTER-V,4.33783738,9,Chrome,3.65360327,0.040631859,AISLE,0,experimental,30,1634.2,UNREL-AFTER-V,Win32,"Given the change in the law, every publisher certainly should have defined the term, claims The Guardian.",99
32,1,1578.7,0,4,35,NONCE,AFTER-VP,3.651952199,6,Chrome,NA,NA,VECTS,0,experimental,22,2334.4,NONCE-AFTER-VP,Win32,"Given the change in the law, every barber clearly should have heeded the advice, suggests The Times.",99
32,1,1245.4,0,4,36,REL,AFTER-VP,3.672348826,8,Chrome,4.316053735,0.419525812,LAUGH,0,experimental,50,1834.2,REL-AFTER-VP,Win32,"Given the change in the law, every comedian obviously should have considered the damage, says The Sun.",99
32,1,1212.6,0,4,38,REL,AFTER-VP,4.104575844,10,Chrome,5.35027968,0.643797235,PARTY,0,experimental,2,2184.1,REL-AFTER-VP,Win32,"Given the change in the law, every politician obviously should have upheld the change, reports The Sun.",99
32,1,1311,0,4,42,UNREL,AFTER-VP,4.042783642,7,Chrome,3.489874614,0.091146301,TORSO,0,experimental,9,1901.2,UNREL-AFTER-VP,Win32,"Given the change in the law, every builder certainly should have filed the report, reports The BBC.",99
32,1,1230.3,0,4,43,UNREL,AFTER-V,5.617442386,7,Chrome,4.199949835,0.072750297,WHEAT,0,experimental,42,1468.2,UNREL-AFTER-V,Win32,"Given the change in the law, every company definitely should have announced the appointment, mentions The Guardian.",99
32,1,1629.3,0,4,44,NONCE,AFTER-V,3.499480888,9,Chrome,NA,NA,FLOVE,0,experimental,37,1483.9,NONCE-AFTER-V,Win32,"Given the change in the law, every biologist clearly should have replaced the equipment, mentions The Telegraph.",99
32,1,1162.6000000000001,0,4,45,REL,AFTER-V,2.935126552,6,Chrome,4.850225334,0.693079255,GRANT,0,experimental,29,1433.7,REL-AFTER-V,Win32,"Given the change in the law, every funder obviously should have released the document, claims The Independent.",99
32,1,1102.8,1,4,46,REL,AFTER-V,3.827345184,7,Chrome,4.538804727,0.356322599,SMILE,1,experimental,53,1216,REL-AFTER-V,Win32,"Given the change in the law, every dentist certainly should have asked the question, says The Independent.",99
32,1,1315.1999999999998,0,4,48,UNREL,AFTER-VP,3.484128918,6,Chrome,3.75194906,0.044440644,GRAPE,0,experimental,15,2350.9,UNREL-AFTER-VP,Win32,"Given the change in the law, every jockey obviously should have abandoned the practice, suggests The BBC.",99
32,1,1447.2,0,4,49,NONCE,AFTER-V,4.216284055,12,Chrome,NA,NA,KNURN,0,experimental,31,1317.6000000000001,NONCE-AFTER-V,Win32,"Given the change in the law, every photographer clearly should have cancelled the subscription, claims The Telegraph.",99
32,1,1230,1,4,50,UNREL,AFTER-V,4.223689768,7,Chrome,3.744015211,0.030983292,SPOON,1,experimental,48,1384.3000000000002,UNREL-AFTER-V,Win32,"Given the change in the law, every analyst obviously should have acknowledged the failing, mentions The Guardian.",99
32,1,1230.6,1,4,53,REL,AFTER-VP,3.331052745,7,Chrome,4.789408745,0.686182952,BIRTH,1,experimental,14,3350.7,REL-AFTER-VP,Win32,"Given the change in the law, every midwife clearly should have taken the initiative, suggests The Sun.",99
32,1,1466.3999999999999,0,4,55,UNREL,AFTER-VP,4.257983625,9,Chrome,3.681235784,0.023932131,NYLON,0,experimental,51,2183.3999999999996,UNREL-AFTER-VP,Win32,"Given the change in the law, every architect definitely should have extended the deadline, says The BBC.",99
32,1,1064.2,1,4,56,UNREL,AFTER-V,3.927682114,9,Chrome,3.549681245,0.073515012,STOUT,1,experimental,6,1334.1000000000001,UNREL-AFTER-V,Win32,"Given the change in the law, every performer obviously should have signed the petition, reports The Guardian.",99
32,1,1251.4,0,4,57,UNREL,AFTER-VP,3.407217937,7,Chrome,4.075985546,0.086324713,SALAD,0,experimental,21,1584.1000000000001,UNREL-AFTER-VP,Win32,"Given the change in the law, every plumber definitely should have renewed the insurance, suggests The BBC.",99
32,1,1570.5,0,4,58,NONCE,AFTER-VP,3.506495478,6,Chrome,NA,NA,DWEED,0,experimental,52,1633.8,NONCE-AFTER-VP,Win32,"Given the change in the law, every brewer clearly should have warned the supplier, says The Times.",99
32,1,1637.2,0,4,59,NONCE,AFTER-VP,3.087558969,8,Chrome,NA,NA,JULTS,0,experimental,16,1467.7,NONCE-AFTER-VP,Win32,"Given the change in the law, every motorist certainly should have received the letter, suggests The Times.",99
32,1,1265.2,0,4,62,REL,AFTER-V,3.583221526,11,Chrome,4.682414816,0.345946689,SPORT,0,experimental,35,867.5,REL-AFTER-V,Win32,"Given the change in the law, every commentator clearly should have condoned the sanction, claims The Independent.",99
32,1,1684.8000000000002,0,4,63,REL,AFTER-VP,4.271877839,7,Chrome,5.33947384,0.149010967,MARCH,0,experimental,44,2068.1,REL-AFTER-VP,Win32,"Given the change in the law, every soldier obviously should have raised the concern, mentions The Sun.",99
32,1,1112.7,1,4,64,UNREL,AFTER-VP,4.528661332,8,Chrome,3.821678729,0.096814912,CURRY,1,experimental,33,1233.7,UNREL-AFTER-VP,Win32,"Given the change in the law, every engineer obviously should have forseen the issue, claims The BBC.",99
32,1,1451.6,1,4,66,UNREL,AFTER-VP,3.541556206,8,Chrome,3.655557686,0.069841755,DISCO,1,experimental,45,1833.8000000000002,UNREL-AFTER-VP,Win32,"Given the change in the law, every gardener clearly should have verified the claim, mentions The BBC.",99
32,1,1413.4,0,4,68,REL,AFTER-VP,3.671694735,6,Chrome,4.714494586,0.436893167,OCEAN,0,experimental,38,1084.1000000000001,REL-AFTER-VP,Win32,"Given the change in the law, every sailor definitely should have known the risk, mentions The Sun.",99
32,1,1459.5,0,4,72,NONCE,AFTER-V,4.141850119,8,Chrome,NA,NA,TROLF,0,experimental,7,850.7,NONCE-AFTER-V,Win32,"Given the change in the law, every investor definitely should have updated the protocol, reports The Telegraph.",99
32,1,1332.5,1,4,73,UNREL,AFTER-VP,2.459390987,7,Chrome,4.142626275,0.34483263,TIGER,1,experimental,57,984.7,UNREL-AFTER-VP,Win32,"Given the change in the law, every milkman certainly should have involved the union, says The BBC.",99
32,1,1415.5,0,4,74,REL,AFTER-VP,3.485497116,5,Chrome,4.909946679,0.387246038,FAITH,0,experimental,26,1617.3999999999999,REL-AFTER-VP,Win32,"Given the change in the law, every vicar certainly should have obeyed the decision, claims The Sun.",99
32,1,1271.6000000000001,0,4,75,REL,AFTER-V,3.949644483,9,Chrome,5.474563669,0.500925534,MUSIC,0,experimental,41,1066.6,REL-AFTER-V,Win32,"Given the change in the law, every conductor clearly should have avoided the behaviour, mentions The Independent.",99
32,1,1298,0,4,81,UNREL,AFTER-V,5.005747312,9,Chrome,3.519602188,0.028582389,POUCH,0,experimental,18,1150.4,UNREL-AFTER-V,Win32,"Given the change in the law, every executive clearly should have paid the fine, suggests The Guardian.",99
32,1,1281,1,4,84,UNREL,AFTER-V,2.442833304,8,Chrome,3.583693845,0.332504352,PIPER,1,experimental,60,999.7,UNREL-AFTER-V,Win32,"Given the change in the law, every hotelier clearly should have made the transition, says The Guardian.",99
32,1,1217,0,4,90,REL,AFTER-V,3.223196377,7,Chrome,5.311004219,0.31482591,MODEL,0,experimental,47,1067.5,REL-AFTER-V,Win32,"Given the change in the law, every stylist certainly should have read the guidance, mentions The Independent.",99
32,1,1228.6,0,4,91,UNREL,AFTER-V,4.78505379,8,Chrome,3.844663502,0.042999458,BINGO,0,experimental,24,917.6,UNREL-AFTER-V,Win32,"Given the change in the law, every graduate certainly should have contacted the council, suggests The Guardian.",99
32,1,1379.6,0,4,92,NONCE,AFTER-VP,4.510372539,8,Chrome,NA,NA,GLAFT,0,experimental,58,1701.1000000000001,NONCE-AFTER-VP,Win32,"Given the change in the law, every producer obviously should have addressed the inequality, says The Times.",99
32,1,1229.1000000000001,0,4,93,REL,AFTER-VP,4.438372257,6,Chrome,5.048236364,0.43050393,VOICE,0,experimental,56,1683.8999999999999,REL-AFTER-VP,Win32,"Given the change in the law, every singer clearly should have sued the organiser, says The Sun.",99
32,1,1344.8,0,4,94,NONCE,AFTER-V,3.496627781,10,Chrome,NA,NA,JESKS,0,experimental,19,968.4000000000001,NONCE-AFTER-V,Win32,"Given the change in the law, every advertiser obviously should have accepted the blame, suggests The Telegraph.",99
32,1,1478.6999999999998,0,4,95,UNREL,AFTER-VP,5.294762043,8,Chrome,3.192247125,0.029311037,MELON,0,experimental,3,1417.8999999999999,UNREL-AFTER-VP,Win32,"Given the change in the law, every director definitely should have reconsidered the offer, reports The BBC.",99
32,1,1300.7,1,4,96,NONCE,AFTER-VP,3.296803811,9,Chrome,NA,NA,WRUNK,1,experimental,40,1418.3,NONCE-AFTER-VP,Win32,"Given the change in the law, every informant obviously should have examined the contract, mentions The Times.",99
32,1,1402.4,0,4,98,REL,AFTER-V,3.316655402,8,Chrome,5.154909161,0.538092297,TRADE,0,experimental,5,733.4000000000001,REL-AFTER-V,Win32,"Given the change in the law, every importer certainly should have returned the paperwork, reports The Independent.",99
32,1,2931.9,0,4,99,UNREL,AFTER-V,4.460251055,8,Chrome,3.430462728,0.053296581,ACORN,0,experimental,12,850.4000000000001,UNREL-AFTER-V,Win32,"Given the change in the law, every employer clearly should have borne the brunt, reports The Guardian.",99
32,1,1469.5,0,4,100,NONCE,AFTER-V,4.870998895,7,Chrome,NA,NA,DINTH,0,experimental,13,950.9,NONCE-AFTER-V,Win32,"Given the change in the law, every teacher definitely should have rejected the deal, suggests The Telegraph.",99
32,1,1163,1,4,102,REL,AFTER-VP,4.166816978,8,Chrome,5.000544983,0.399338922,PEACE,1,experimental,20,1333.3,REL-AFTER-VP,Win32,"Given the change in the law, every activist certainly should have claimed the compensation, suggests The Sun.",99
32,1,1505.2,0,4,103,NONCE,AFTER-VP,3.734240866,10,Chrome,NA,NA,SPIFT,0,experimental,4,1550,NONCE-AFTER-VP,Win32,"Given the change in the law, every accountant clearly should have disclosed the information, reports The Times.",99
32,1,1284.7,1,4,104,NONCE,AFTER-VP,5.075778593,7,Chrome,NA,NA,TIRTH,1,experimental,10,1934.5,NONCE-AFTER-VP,Win32,"Given the change in the law, every manager obviously should have refuted the rise, reports The Times.",99
32,1,1084.2,0,4,110,REL,AFTER-V,4.382518198,9,Chrome,4.578922163,0.297423709,PLANE,0,experimental,11,568.1,REL-AFTER-V,Win32,"Given the change in the law, every passenger definitely should have demanded the refund, reports The Independent.",99
32,1,1197.8,0,4,116,NONCE,AFTER-V,3.570916411,9,Chrome,NA,NA,SMECK,0,experimental,55,1267.8,NONCE-AFTER-V,Win32,"Given the change in the law, every physicist definitely should have interrupted the meeting, says The Telegraph.",99
32,1,1318.2,0,4,119,NONCE,AFTER-V,3.659160937,8,Chrome,NA,NA,SWEFT,0,experimental,49,950.6,NONCE-AFTER-V,Win32,"Given the change in the law, every examiner certainly should have enforced the rule, says The Telegraph.",99
32,1,1101.3,0,4,120,REL,AFTER-V,3.590390365,7,Chrome,3.975196615,0.581803613,BACON,0,experimental,17,801.5,REL-AFTER-V,Win32,"Given the change in the law, every butcher definitely should have retained the receipt, suggests The Independent.",99
28,1,2655.3,0,2,1,UNREL,AFTER-V,2.761427779,7,Chrome,4.205675385,0.042865261,RADAR,0,experimental,34,1905.4,UNREL-AFTER-V,Win32,"Given the change in the law, every caterer certainly should have amended the wording, claims The Times.",100
28,1,1478.3999999999999,0,2,5,REL,AFTER-V,5.294762043,8,Chrome,5.588746199,0.120705124,POWER,0,experimental,3,1627.8999999999999,REL-AFTER-V,Win32,"Given the change in the law, every director definitely should have reconsidered the offer, reports The BBC.",100
28,1,2163.4,0,2,6,NONCE,AFTER-V,3.563555912,8,Chrome,NA,NA,NERNS,0,experimental,59,1604.1000000000001,NONCE-AFTER-V,Win32,"Given the change in the law, every commuter definitely should have reported the matter, says The Independent.",100
28,1,2062.9,1,2,8,UNREL,AFTER-VP,4.054597373,7,Chrome,3.463204461,0.239131041,CADET,1,experimental,1,2363.6,UNREL-AFTER-VP,Win32,"Given the change in the law, every surgeon certainly should have undertaken the training, reports The Telegraph.",100
28,1,1051.1999999999998,0,2,9,UNREL,AFTER-VP,4.216284055,12,Chrome,4.938331983,0.110552167,YOUTH,0,experimental,31,1536.2,UNREL-AFTER-VP,Win32,"Given the change in the law, every photographer clearly should have cancelled the subscription, claims The Telegraph.",100
28,1,986.6,0,2,10,REL,AFTER-V,4.257983625,9,Chrome,4.604307777,0.65194005,TOWER,0,experimental,51,1013.7,REL-AFTER-V,Win32,"Given the change in the law, every architect definitely should have extended the deadline, says The BBC.",100
28,1,5747.0999999999995,0,2,12,NONCE,AFTER-VP,4.271877839,7,Chrome,NA,NA,ROKES,0,experimental,44,1871.5,NONCE-AFTER-VP,Win32,"Given the change in the law, every soldier obviously should have raised the concern, mentions The Sun.",100
28,1,855.4000000000001,0,2,13,REL,AFTER-VP,2.954817735,7,Chrome,4.107372874,0.44493658,STAMP,0,experimental,54,1455.8,REL-AFTER-VP,Win32,"Given the change in the law, every postman obviously should have consulted the website, says The Guardian.",100
28,1,1422.1999999999998,1,2,20,UNREL,AFTER-V,5.075778593,7,Chrome,3.413519289,0.055355864,STUMP,1,experimental,10,996.5,UNREL-AFTER-V,Win32,"Given the change in the law, every manager obviously should have refuted the rise, reports The Times.",100
28,1,921.6,1,2,21,REL,AFTER-VP,3.147773871,9,Chrome,5.105996143,0.229315858,BLOOD,1,experimental,36,1469.6,REL-AFTER-VP,Win32,"Given the change in the law, every paramedic definitely should have joined the protest, claims The Guardian.",100
28,1,2388.5,0,2,25,NONCE,AFTER-VP,3.671694735,6,Chrome,NA,NA,MAFTS,0,experimental,38,1887.3999999999999,NONCE-AFTER-VP,Win32,"Given the change in the law, every sailor definitely should have known the risk, mentions The Sun.",100
28,1,770.7,1,2,26,REL,AFTER-VP,2.442833304,8,Chrome,4.677271228,0.469866532,GUEST,1,experimental,60,1436.9,REL-AFTER-VP,Win32,"Given the change in the law, every hotelier clearly should have made the transition, says The Guardian.",100
28,1,3424.7000000000003,1,2,27,NONCE,AFTER-V,3.827345184,7,Chrome,NA,NA,NIRCH,1,experimental,53,886.5,NONCE-AFTER-V,Win32,"Given the change in the law, every dentist certainly should have asked the question, says The Independent.",100
28,1,835.5,0,2,28,UNREL,AFTER-V,3.571960851,11,Chrome,4.74479794,0.069182129,INDEX,0,experimental,28,1093.2,UNREL-AFTER-V,Win32,"Given the change in the law, every broadcaster definitely should have rectified the situation, claims The Times.",100
28,1,1337,0,2,30,UNREL,AFTER-VP,3.96226586,7,Chrome,3.755853299,0.012195619,MODEM,0,experimental,25,1437.8999999999999,UNREL-AFTER-VP,Win32,"Given the change in the law, every athlete obviously should have declared the affiliation, claims The Telegraph.",100
28,1,651.6999999999999,1,2,32,REL,AFTER-V,2.459390987,7,Chrome,4.20061812,0.241572992,DAIRY,1,experimental,57,1076,REL-AFTER-V,Win32,"Given the change in the law, every milkman certainly should have involved the union, says The BBC.",100
28,1,2489.3999999999996,0,2,34,UNREL,AFTER-V,3.651952199,6,Chrome,4.189781038,0.169582503,TRIBE,0,experimental,22,976.6,UNREL-AFTER-V,Win32,"Given the change in the law, every barber clearly should have heeded the advice, suggests The Times.",100
